Point,ComputedHeight,StdDev,Sigma0
29825,885.738345614897,4.30832973283996,0.687415770804445
29826,709.555554082156,4.86793899600769,0.687415770804445
29827,696.109607391732,5.31198660761428,0.687415770804445
29828,787.117282241544,5.67360735672038,0.687415770804445
29829,728.280267065785,5.976414720937,0.687415770804445
29831,913.880771098817,6.48326714068348,0.687415770804445
29832,687.78472630661,6.65987631887059,0.687415770804445
29833,599.323356842554,6.80302239787509,0.687415770804445
29834,588.435743831736,6.922350426591,0.687415770804445
29836,576.664178993383,6.97959177149092,0.687415770804445
29838,538.484061540847,6.95138769301026,0.687415770804445
29839,516.43279849094,6.91134582520771,0.687415770804445
29840,507.784482343514,6.84938025325346,0.687415770804445
29841,464.457309233943,6.77401537488448,0.687415770804445
29845,80.605621750438,0.447770989200913,0.687415770804445
29856,848.46826596331,1.24312284987628,0.687415770804445
29859,939.221229884415,1.05047028168753,0.687415770804445
29867,885.696839948066,1.0207338347841,0.687415770804445
29869,831.163926054571,1.01898416853577,0.687415770804445
29873,570.675139462731,1.16559826788503,0.687415770804445
29874,558.128470574884,1.20093444610011,0.687415770804445
29884,320.827863809873,0.989088565906508,0.687415770804445
29889,965.568613506643,0.479923828753004,0.687415770804445
29890,488.825716752301,6.36814399758493,0.687415770804445
29894,456.71717597021,6.73583980561579,0.687415770804445
29917,766.966095790244,1.1067198021888,0.687415770804445
29918,750.004186107416,1.17079090250351,0.687415770804445
29923,799.973603790779,1.2155813342045,0.687415770804445
29943,662.192371228398,2.21114368558252,0.687415770804445
29946,631.016081940396,3.73898013349122,0.687415770804445
29948,611.349237013874,4.39258710483709,0.687415770804445
29954,543.995478989395,5.8119880824286,0.687415770804445
29992,317.812033488685,0.670292248575063,0.687415770804445
29997,335.1999,0.217379953526232,0.687415770804445
30058,2.50104886168382,0.174567912431999,0.687415770804445
30079,21.8776285500721,0.224570834630509,0.687415770804445
30082,52.2906130350623,0.73507820610639,0.687415770804445
30111,764.638821723119,0.661097319826248,0.687415770804445
30206,180.778514430833,0.438346586242588,0.687415770804445
30209,217.422117291049,0.282416388199049,0.687415770804445
30304,-389.34050911187,0.5609897620494,0.687415770804445
306012,37.8306572792363,0.311720472047065,0.687415770804445
383205,123.772124476637,1.45493033664132,0.687415770804445
383370,51.8469479097545,0.834242664916542,0.687415770804445
386681,40.6121382137628,0.552097288927572,0.687415770804445
386685,406.308866176074,2.58135168842123,0.687415770804445
386726,380.306148599624,1.9276232450531,0.687415770804445
388025,266.992165988909,0.709703598346661,0.687415770804445
409343,148.66469601459,0.397448951243547,0.687415770804445
409442,203.504024204546,0.231092408566905,0.687415770804445
409488,79.8988992084824,0.695233391737434,0.687415770804445
409739,219.313236586466,0.194252203659454,0.687415770804445
409788,-175.766269080658,0.251313697151618,0.687415770804445
409790,-171.303373192154,0.252481919592583,0.687415770804445
409901,203.902884638177,0.656786444064921,0.687415770804445
409918,106.168620544458,0.932724042563298,0.687415770804445
410483,228.20565210003,0.763122359964125,0.687415770804445
410760,320.009979924296,0.38966491395316,0.687415770804445
411595,147.502211944746,0.401809078842779,0.687415770804445
411846,98.6798512630531,0.589398026878504,0.687415770804445
411865,137.626157393688,0.887544168148815,0.687415770804445
411872,139.988131177249,0.752741953150594,0.687415770804445
411912,639.714497554477,1.21237809646335,0.687415770804445
411913,544.959738958324,1.55468402420005,0.687415770804445
411914,510.389789303148,1.76414005259585,0.687415770804445
411918,470.675854555753,1.89137137217354,0.687415770804445
411919,433.483683768265,1.81081266365796,0.687415770804445
411920,445.488407824098,1.64756119555226,0.687415770804445
411921,454.731180454388,1.23433327516529,0.687415770804445
412214,275.673613474095,0.346308440851576,0.687415770804445
412255,237.598730366838,0.4669878148646,0.687415770804445
412256,230.251223769703,0.313225826472811,0.687415770804445
412268,291.659799455984,0.380948960923288,0.687415770804445
412269,297.982257583498,0.383336965589653,0.687415770804445
412300,165.360909369268,0.590018995935329,0.687415770804445
412301,126.032385286924,0.37859992212272,0.687415770804445
412319,205.62390798405,0.330313129898166,0.687415770804445
412321,205.325945675617,0.450516044725982,0.687415770804445
412325,187.201967378919,0.409364462289258,0.687415770804445
412338,157.014198866101,0.445118519056637,0.687415770804445
412343,162.087129809721,0.496753993469725,0.687415770804445
412344,172.36301715192,0.451299727942495,0.687415770804445
412345,173.755666800137,0.362480813491487,0.687415770804445
412351,152.733425442388,0.674048236893531,0.687415770804445
412352,160.130438618517,0.733971082104934,0.687415770804445
412353,164.158130778224,0.7655027000819,0.687415770804445
412354,158.547316319283,0.676412924338887,0.687415770804445
412358,153.25491361558,0.634893757544513,0.687415770804445
412359,164.896005383374,0.539112417262913,0.687415770804445
412364,172.393293081399,0.494459740479535,0.687415770804445
412366,178.039990750643,0.490598711695368,0.687415770804445
412373,111.775103195946,0.313825793126754,0.687415770804445
412697,72.8885460686057,0.724608859071023,0.687415770804445
412732,109.19668301195,0.5982018922238,0.687415770804445
412747,38.3248938699137,0.697282484604447,0.687415770804445
412749,55.0986995647255,0.627915482543196,0.687415770804445
412773,99.1198251090066,0.448841850116603,0.687415770804445
412776,86.2554637401913,0.493597298222055,0.687415770804445
412784,70.8030725339115,0.718465666138932,0.687415770804445
412802,53.2780987760694,0.585500941780807,0.687415770804445
412827,55.8529375592464,0.561974747791328,0.687415770804445
412846,53.0903297367687,1.06195310550516,0.687415770804445
412952,152.697447722374,0.456337817738804,0.687415770804445
413074,130.138845367725,0.725162393840574,0.687415770804445
413337,28.4549371245813,0.524053044986662,0.687415770804445
413561,21.3802003165966,0.596224107622429,0.687415770804445
413572,23.8573711778038,0.498338518732432,0.687415770804445
413616,42.6454301150778,0.431987914282191,0.687415770804445
413642,49.9619088636162,0.745168439335955,0.687415770804445
413646,44.3954728893173,0.617485650299054,0.687415770804445
413667,35.5807685437313,0.601245639572172,0.687415770804445
413721,23.5494544965672,0.412909831134009,0.687415770804445
413860,8.06473443360138,0.539390210212541,0.687415770804445
414489,46.7777836764706,0.810794144184044,0.687415770804445
414628,2.87801230084154,0.939259259248263,0.687415770804445
415264,510.289692340426,0.349940498983639,0.687415770804445
415294,439.995416699192,0.67000077123384,0.687415770804445
416458,-277.719808909696,1.15929956607307,0.687415770804445
416459,-156.153054268887,1.86217028943923,0.687415770804445
416460,-18.4208314849502,2.18070841660346,0.687415770804445
416461,17.9666197985869,2.22717105660501,0.687415770804445
416462,11.3725342122756,2.22757812672668,0.687415770804445
419402,44.8084393217113,0.64036862295496,0.687415770804445
419418,46.7796593236382,0.519779350101854,0.687415770804445
419422,49.8459872908896,0.764046289604119,0.687415770804445
419600,11.3166404565832,2.27788793157658,0.687415770804445
419601,11.4492242299731,2.27761672405933,0.687415770804445
419602,15.7366511156908,2.28277982016528,0.687415770804445
420,175.76982,3.50514642928329,0.687415770804445
420336,-389.063506927677,0.731814164225371,0.687415770804445
420337,-373.695564859168,0.607244836007029,0.687415770804445
420351,-387.301444006633,1.02447207012373,0.687415770804445
420352,-384.300631648212,1.15124734421241,0.687415770804445
420353,-385.722666935066,1.74460377379623,0.687415770804445
420354,-382.772379908686,1.48488611281833,0.687415770804445
420355,-328.851082805233,2.01807161227402,0.687415770804445
420356,-376.888861190423,0.192713176091612,0.687415770804445
420357,-388.558383613779,0.879776937295344,0.687415770804445
420358,-353.601015574708,1.78940422438206,0.687415770804445
420359,-386.949133212122,1.85603139362249,0.687415770804445
420360,-387.688002805233,0.762551143946901,0.687415770804445
420362,-389.72806,2.09768839331409,0.687415770804445
420363,-389.84216,0.87385659818547,0.687415770804445
420364,-391.285865325365,1.03215066751102,0.687415770804445
420365,-385.481130691519,1.18365154710091,0.687415770804445
420366,-382.78154107775,0.425207328248874,0.687415770804445
422208,233.851999849363,0.278922552679788,0.687415770804445
446729,172.992213867446,0.937969436695595,0.687415770804445
446730,202.576623947435,1.79640907311329,0.687415770804445
446738,381.619743221412,1.81812799130511,0.687415770804445
446744,596.768035596141,1.3995682133338,0.687415770804445
446747,867.362547550108,1.38003746902083,0.687415770804445
446753,575.886087296425,1.94831725575915,0.687415770804445
446758,23.8113473468113,2.25781005359873,0.687415770804445
446768,323.90816,1.93504792240841,0.687415770804445
446787,30.8671821263356,2.18751092638578,0.687415770804445
446788,-210.1699156545,0.188456466478306,0.687415770804445
446796,19.7986761293697,1.43642064514842,0.687415770804445
446804,587.211599604957,1.28862398249816,0.687415770804445
446805,99.66218,3.61818468348443,0.687415770804445
446811,-378.948902847733,0.178235571712477,0.687415770804445
446815,122.768588786765,1.77663213378385,0.687415770804445
446816,396.973851893164,1.63640497412248,0.687415770804445
446817,539.486142366716,1.68674968029606,0.687415770804445
446818,210.37410660458,3.275896018845,0.687415770804445
446819,674.307217014497,3.67319269168449,0.687415770804445
446820,890.28583192074,4.26412784683582,0.687415770804445
446821,486.288630809199,2.8742062360663,0.687415770804445
446827,108.477266371771,2.89765654279102,0.687415770804445
446847,456.396955876453,6.73826185751192,0.687415770804445
446848,325.75280852082,0.816027462154499,0.687415770804445
446853,956.74636535302,6.45445607463177,0.687415770804445
446865,694.4696,1.84453007078898,0.687415770804445
446875,100.514888941856,1.83583099461735,0.687415770804445
446878,326.98794,4.03320371091144,0.687415770804445
446887,13.9040619052993,2.2831975316189,0.687415770804445
454022,-385.81972458256,1.29158313362685,0.687415770804445
454023,-384.869243784787,1.07178374223919,0.687415770804445
459643,-22.2747999599231,2.98619103316481,0.687415770804445
459644,252.210083371352,2.21769304381439,0.687415770804445
459665,608.971277759552,6.88352178874215,0.687415770804445
459666,534.109512356595,6.95829378916975,0.687415770804445
459693,-143.227812593272,2.1097279824929,0.687415770804445
459700,56.1303916053921,2.19749085515097,0.687415770804445
459716,473.654734439221,1.86565150552717,0.687415770804445
460150,85.7921872842343,1.48946485224851,0.687415770804445
460151,83.7001548948516,2.47504575487711,0.687415770804445
460152,92.359338056388,2.635274832212,0.687415770804445
460153,123.793005085387,2.88998025818677,0.687415770804445
460154,142.612395761562,2.99442813026987,0.687415770804445
460155,172.159845372453,2.89489068744868,0.687415770804445
460156,196.35710677961,1.84588065150177,0.687415770804445
460159,27.2872175718636,1.13505791230294,0.687415770804445
460161,15.3877573613284,0.70064330581465,0.687415770804445
460163,226.755402129608,1.7589519094232,0.687415770804445
460410,303.29086031265,1.35324891936996,0.687415770804445
460723,523.906004158416,1.05324218416171,0.687415770804445
461399,151.93663025641,1.28141228871532,0.687415770804445
461400,149.350411421911,1.35364523487394,0.687415770804445
461494,657.403815570934,0.71009137167577,0.687415770804445
461521,31.6956632235855,1.23367864157584,0.687415770804445
462281,15.9364757558914,1.5115755966992,0.687415770804445
462282,22.9882354602044,1.6572179792653,0.687415770804445
462283,27.3995311027122,1.78793709922255,0.687415770804445
462284,30.4390186082702,1.88628121348675,0.687415770804445
462285,34.1348501889727,1.9700209729778,0.687415770804445
462286,36.7320956536236,2.01378073963925,0.687415770804445
462287,36.9440007558913,2.02808277800579,0.687415770804445
462288,26.9529357269896,2.05669466283186,0.687415770804445
462289,18.2746428968428,2.06083241330492,0.687415770804445
462290,9.79886259448625,2.05093167611253,0.687415770804445
462291,8.35918125833685,2.04107437696836,0.687415770804445
462292,9.36010331258319,2.02757734946032,0.687415770804445
462293,12.9948470653622,2.00721984233547,0.687415770804445
462294,15.5970440306801,1.99069347426192,0.687415770804445
462295,17.4784999888838,1.95922613143734,0.687415770804445
462296,16.4790857825699,1.91349944858449,0.687415770804445
462297,12.782843775011,1.86710229621872,0.687415770804445
462298,14.3030584037349,1.75180096997372,0.687415770804445
462299,14.700547232103,1.7130745088934,0.687415770804445
462300,14.7197360604712,1.67129604368706,0.687415770804445
462301,13.4726008337038,1.58488327940007,0.687415770804445
462302,12.9890829146286,1.40447783429183,0.687415770804445
462303,17.5173575366829,1.17373682984975,0.687415770804445
462304,16.5899575366829,1.45489222863983,0.687415770804445
462305,15.3474575366829,1.65714672423261,0.687415770804445
462306,11.1371575366829,1.80142664916859,0.687415770804445
462307,9.42075753668295,1.88750765543497,0.687415770804445
462308,8.37385753668294,1.98512405226629,0.687415770804445
462309,7.15925753668294,2.08723575376687,0.687415770804445
462310,6.54479676223587,0.386239685324992,0.687415770804445
462311,6.16778765602423,0.739571583384761,0.687415770804445
462312,5.7786398853903,0.927895980081678,0.687415770804445
462313,6.33505466449563,1.02899466023493,0.687415770804445
462314,4.68307956842035,1.25356697544445,0.687415770804445
462315,4.76348746387366,1.48676992210077,0.687415770804445
462316,4.54903746387366,1.279013535445,0.687415770804445
462317,9.4499265364197,1.39387765648821,0.687415770804445
462318,16.3771075145554,1.53847903470954,0.687415770804445
462319,10.5407743138601,1.49380708366005,0.687415770804445
462321,16.4879028602694,1.56502709281966,0.687415770804445
462322,19.0071467928649,1.6337717304663,0.687415770804445
462323,19.3307955011625,1.66248978660375,0.687415770804445
462324,19.4471767591993,1.67428033219208,0.687415770804445
462325,22.1440277744038,1.67713437438826,0.687415770804445
462326,23.322121703596,1.67377639957291,0.687415770804445
462327,24.7636951875957,1.66539894628271,0.687415770804445
462328,24.4542850695828,1.64240537872921,0.687415770804445
462329,26.0754763680916,1.61255873877781,0.687415770804445
462330,24.9136686784018,1.57799323234029,0.687415770804445
462331,20.0592769819789,1.50942631317126,0.687415770804445
462332,19.1534867020777,1.43126650100707,0.687415770804445
462333,17.2329840782008,1.18254117082815,0.687415770804445
462334,15.021090155815,0.948531199703525,0.687415770804445
462335,13.2738113350871,1.12051103019502,0.687415770804445
462336,12.4867546638867,1.3589631788603,0.687415770804445
462337,13.2853930610186,1.56682622468108,0.687415770804445
462338,11.2897342081343,1.62813125085267,0.687415770804445
462339,12.4843414018768,1.69837788721907,0.687415770804445
462340,19.5722096301875,1.7676100222248,0.687415770804445
462341,29.6001189252228,1.83787597985235,0.687415770804445
462342,26.7602200562603,1.86273735622512,0.687415770804445
462343,18.5184452773358,1.89641820084506,0.687415770804445
462344,17.178515446157,1.9154366514455,0.687415770804445
462345,23.384420699389,1.93348493666224,0.687415770804445
462346,30.001592969503,1.93920376721934,0.687415770804445
462347,28.7756490724036,1.93774161547544,0.687415770804445
462348,19.9990592573031,1.93005200032855,0.687415770804445
462349,17.7723936126317,1.89668152476462,0.687415770804445
462350,24.395942762963,1.87495018539081,0.687415770804445
462351,31.2730349205295,1.84707932961367,0.687415770804445
462352,29.7902580403122,1.82226030156609,0.687415770804445
462353,26.7058062203882,1.77872961869474,0.687415770804445
462354,25.4644464776396,1.70252783572536,0.687415770804445
462355,21.4776577935765,1.58311597961032,0.687415770804445
462356,20.4604611866889,1.38406546081123,0.687415770804445
462357,22.0579644631411,1.48288796171431,0.687415770804445
462358,16.5617699238947,1.61091032089364,0.687415770804445
462359,23.2441150121001,1.69994716303676,0.687415770804445
462360,33.047994461093,1.75390751953985,0.687415770804445
462361,30.2514279238194,1.77881122289203,0.687415770804445
462362,32.2116455257016,1.77358843893964,0.687415770804445
462363,37.8690968452512,1.6521717914944,0.687415770804445
462364,33.9685061589582,1.5893154992385,0.687415770804445
462365,30.1771735334415,1.47409114405928,0.687415770804445
462366,36.6352933804768,1.3419407466884,0.687415770804445
462367,37.3812943451569,1.15305311583655,0.687415770804445
462368,36.2551191372963,0.985828669041688,0.687415770804445
462369,35.7489391372963,1.21668059910702,0.687415770804445
462370,35.8944191372963,1.42689146047533,0.687415770804445
462371,20.9406911866889,1.55634204260558,0.687415770804445
462372,19.6031411866889,1.88029408200353,0.687415770804445
462373,20.1271211866888,2.10285322928562,0.687415770804445
462375,36.1723739335321,2.70026529713589,0.687415770804445
462376,35.9400539335321,2.62357727789197,0.687415770804445
462377,37.453383933532,1.7561129177213,0.687415770804445
462841,167.313005928571,1.15014921395104,0.687415770804445
466045,96.8402617200468,2.84072295366401,0.687415770804445
466046,-175.599925913432,1.69839545772224,0.687415770804445
466051,192.315932111401,1.71154911619075,0.687415770804445
466310,-186.95128810034,1.88228283706017,0.687415770804445
468028,62.182844725446,1.56866306353593,0.687415770804445
468029,79.9335503897453,1.64417311585288,0.687415770804445
468030,77.4828185692014,1.64770895706311,0.687415770804445
468031,95.0844464403256,1.45912700928523,0.687415770804445
468707,52.5771122549019,1.62937307738042,0.687415770804445
468708,59.6388229166666,1.41950385741567,0.687415770804445
468993,56.0696268622093,0.677681219258833,0.687415770804445
469002,77.6039872067324,2.34914229013825,0.687415770804445
469007,31.5064340686274,2.31986644027866,0.687415770804445
469016,53.2011825913736,1.08815595195944,0.687415770804445
471730,38.1510069240196,1.96933244584569,0.687415770804445
473218,555.7024,2.12766008419752,0.687415770804445
473219,600.6158,2.65630831779886,0.687415770804445
473220,585.3223,2.99164101632293,0.687415770804445
473221,461.7217,3.56211397168302,0.687415770804445
473222,361.4,3.92297044514095,0.687415770804445
473223,309.767,4.22702013137372,0.687415770804445
473224,303.4161,4.55150227673428,0.687415770804445
473225,358.2688,4.82720563820016,0.687415770804445
473226,342.2045,5.14286239528756,0.687415770804445
473227,294.6767,5.48779987302745,0.687415770804445
476668,89.6124464403256,2.91723117995943,0.687415770804445
476669,85.2328464403256,2.68686755719709,0.687415770804445
476670,75.6760464403256,2.46259384182427,0.687415770804445
476671,70.3162464403256,2.25756630128018,0.687415770804445
476672,85.2994464403256,2.05047537177919,0.687415770804445
476673,103.932946440326,1.80327693915839,0.687415770804445
478246,120.779170289495,1.60526835633756,0.687415770804445
478250,726.462757030356,1.6016649004179,0.687415770804445
482233,559.590905733879,0.589842032682251,0.687415770804445
482234,576.895147776377,0.470881297868505,0.687415770804445
482235,575.04086479634,0.662327509738034,0.687415770804445
482236,557.871175036787,0.767651802623361,0.687415770804445
482237,584.216764880571,0.865077281745877,0.687415770804445
482238,594.345402299541,1.14106084585571,0.687415770804445
482239,578.979638922375,0.896133588975282,0.687415770804445
482240,592.325260684652,1.07979623960382,0.687415770804445
482241,628.127554601467,0.940906083941927,0.687415770804445
482242,656.375305807055,0.675611696565487,0.687415770804445
482243,678.457300557103,0.713353325133511,0.687415770804445
482244,623.132987727537,0.779441874596552,0.687415770804445
486854,760.626790636169,1.07678943693785,0.687415770804445
486856,598.722752011147,2.23968138137016,0.687415770804445
486857,515.467179656509,2.43383705602181,0.687415770804445
486858,592.463183550224,2.4828544974703,0.687415770804445
486859,615.78238960819,2.39795788619401,0.687415770804445
486860,543.194156541012,1.3771786065739,0.687415770804445
486861,584.769836755557,1.84994674558126,0.687415770804445
486862,731.952680695609,0.245759057334973,0.687415770804445
487473,376.053719999999,6.55968998078627,0.687415770804445
487959,-150.68085,2.38127808191484,0.687415770804445
489748,705.85372,0.455980037346258,0.687415770804445
490117,-261.009974939345,1.77213131138431,0.687415770804445
490118,-358.491917064062,1.6300254300552,0.687415770804445
490129,-388.504708395327,1.25638838315877,0.687415770804445
490130,-234.795312036968,1.30835293476617,0.687415770804445
490618,-381.328680166329,1.87102543160942,0.687415770804445
490631,-387.426188336301,1.70365767007232,0.687415770804445
491213,-383.249282841504,1.52600126752027,0.687415770804445
492408,532.44402415986,1.91570925945908,0.687415770804445
492409,611.510336022767,2.24964648292469,0.687415770804445
492410,674.832342964792,2.3590563183278,0.687415770804445
492411,668.470815935346,2.229578915544,0.687415770804445
492412,670.021208452989,2.23404064605313,0.687415770804445
492413,689.622358152824,2.13361833040315,0.687415770804445
492414,726.760703282759,1.79617695717691,0.687415770804445
492452,675.716446151995,1.18536392818828,0.687415770804445
493045,433.719417294412,1.13403062579149,0.687415770804445
493046,261.975511941679,1.21232205791667,0.687415770804445
493691,1891.08071112965,6.83087894176485,0.687415770804445
493694,1524.14962112965,6.12860328338166,0.687415770804445
493695,1462.82673112965,5.94432988690674,0.687415770804445
493696,1329.59019112965,5.42844320934771,0.687415770804445
493697,339.692389999999,6.32631688041737,0.687415770804445
493698,951.271241129648,4.07033679341895,0.687415770804445
493959,1033.06402112965,4.70409369940008,0.687415770804445
493961,1125.78567112965,4.93891803237947,0.687415770804445
494376,335.521249999999,6.18521415800019,0.687415770804445
494385,304.70003,3.70643976457056,0.687415770804445
494386,320.991729999999,5.00861527592977,0.687415770804445
494388,911.956208433735,1.5077753058617,0.687415770804445
494437,504.91820803504,2.02439559571646,0.687415770804445
494439,506.132315246793,1.98226391348269,0.687415770804445
494442,367.366164476035,1.46691594873681,0.687415770804445
494443,422.77614496079,1.75910017848903,0.687415770804445
495189,-221.0361,1.81091984006406,0.687415770804445
495190,-158.1096,2.12499328546718,0.687415770804445
495191,-105.6236,2.60529670252342,0.687415770804445
495192,-10.4634999999999,2.86447067257311,0.687415770804445
495193,83.1443000000001,3.22631691798703,0.687415770804445
495194,553.597491129646,2.23561209317268,0.687415770804445
495815,91.7141270691203,1.02279039364511,0.687415770804445
495820,697.757013002548,1.43002288464749,0.687415770804445
495821,632.201210788131,1.76575581539738,0.687415770804445
495822,285.123576652754,1.09653619923862,0.687415770804445
495824,213.305676204956,2.01951285525727,0.687415770804445
495826,-18.9256131947159,2.07421925943809,0.687415770804445
495828,387.790353192265,1.53968252021477,0.687415770804445
495830,-46.4074672086297,1.62535110278384,0.687415770804445
495831,209.046197754241,2.41048880240437,0.687415770804445
495832,132.170621020089,2.41566838387477,0.687415770804445
495856,18.7491436388141,0.530467089211649,0.687415770804445
496513,252.132432142578,0.671256164371537,0.687415770804445
496514,498.11748071838,1.86695354854463,0.687415770804445
496542,6.06060084396224,1.10238418015574,0.687415770804445
497619,309.19994,0.257207429661535,0.687415770804445
497620,-148.925302977382,1.123198112357,0.687415770804445
497623,539.9606,1.7011283509794,0.687415770804445
499333,376.940939999999,7.10536563577198,0.687415770804445
499334,477.187309999999,8.3328856167596,0.687415770804445
500252,448.160205601583,1.85372735774269,0.687415770804445
500874,7.86211409742552,1.68541765657221,0.687415770804445
501053,890.491613486546,4.25164027604007,0.687415770804445
501990,-253.73752,2.341253751012,0.687415770804445
504172,138.365839458101,1.29845453156465,0.687415770804445
504173,121.674758933003,2.26639438912883,0.687415770804445
504177,-144.602091636086,1.90860582973075,0.687415770804445
504178,-144.130473229358,1.8154311069117,0.687415770804445
505717,109.12223116373,0.795979579561536,0.687415770804445
505719,569.509754712143,6.94947164677084,0.687415770804445
505726,503.273073487842,6.49884678530641,0.687415770804445
507135,9.62670769289534,0.695549421846626,0.687415770804445
512452,693.587297929733,2.10665974295962,0.687415770804445
512454,157.624824930933,0.768794794139962,0.687415770804445
512455,62.1980908096825,1.086156488176,0.687415770804445
512456,86.2286729505135,1.32845842022774,0.687415770804445
512766,-385.385076964711,1.35665051844112,0.687415770804445
512767,-272.661306329282,1.20482187603565,0.687415770804445
512768,-380.522444866189,1.28759042540067,0.687415770804445
514541,352.53761879705,0.567278948219807,0.687415770804445
514543,341.140068142606,0.563135285260923,0.687415770804445
514544,330.905026968181,0.629284767664797,0.687415770804445
514545,323.412429005452,0.948929655637832,0.687415770804445
514546,321.291155112724,0.915707056370186,0.687415770804445
514547,323.029334389931,0.928152116044113,0.687415770804445
514550,318.05415261716,0.570314719034474,0.687415770804445
514551,338.630302914036,0.917303679613454,0.687415770804445
514554,324.852603685413,0.637964593784221,0.687415770804445
514555,321.339055751973,0.565629409324579,0.687415770804445
514556,322.327446650374,1.25713772336534,0.687415770804445
514558,323.170377044053,0.733717600706375,0.687415770804445
514562,277.77614395113,0.819845165739702,0.687415770804445
514564,251.555511793097,0.499115196953163,0.687415770804445
514565,252.90177394195,0.629969189235588,0.687415770804445
514566,254.740088554244,0.814350083366231,0.687415770804445
514568,254.217186670789,0.629459859475835,0.687415770804445
514570,231.269432576564,0.854548692185525,0.687415770804445
514572,230.561400810781,0.710417025321406,0.687415770804445
514916,273.724588148329,0.85415551016745,0.687415770804445
514919,228.611958558043,1.05689992413048,0.687415770804445
514920,227.898812751944,1.13744657124596,0.687415770804445
514921,228.98698608887,1.53765336740595,0.687415770804445
514922,229.11729998036,1.65364879720447,0.687415770804445
514923,228.088925178184,1.78659754894265,0.687415770804445
514924,227.316210690255,1.85312016341822,0.687415770804445
514925,228.418965109276,1.4703073383697,0.687415770804445
516200,629.719620003787,2.08811734496037,0.687415770804445
516201,657.066321662363,2.23492751469296,0.687415770804445
516202,353.241765301863,1.36636552405857,0.687415770804445
516203,549.119037336325,2.52789604028636,0.687415770804445
523379,202.846176097033,1.03736612944531,0.687415770804445
