For M5|Adr     1|TO  3J-4TM.dat                 |                      |                      |                      
For M5|Adr     2|TO  170718 FADI                |                      |                      |                      
For M5|Adr     3|TO  743261 58086 58086 1111    |                      |                      |                      
For M5|Adr     4|TO  Start-Line         BF    5L|                      |                      |                      
For M5|Adr   535|KD1       3J      14:33:01   5L|                      |                      |Z        90.38756 m   
For M5|Adr   536|KD1       3J      14:34:253  5L|Rb        1.30978 m   |HD         20.377 m   |                      
For M5|Adr   537|KD1      1XX      14:35:333  5L|Rf        1.75275 m   |HD         20.708 m   |                      
For M5|Adr   538|KD1      1XX      14:35:33   5L|                      |                      |Z        89.94459 m   
For M5|Adr   539|KD1      1XX      14:36:583  5L|Rb        1.20643 m   |HD         18.666 m   |                      
For M5|Adr   540|KD1      2XX      14:38:203  5L|Rf        1.72994 m   |HD         18.899 m   |                      
For M5|Adr   541|KD1      2XX      14:38:20   5L|                      |                      |Z        89.42108 m   
For M5|Adr   542|KD1      2XX      14:40:033  5L|Rb        1.17782 m   |HD         20.008 m   |                      
For M5|Adr   543|KD1      3XX      14:41:253  5L|Rf        1.74009 m   |HD         19.314 m   |                      
For M5|Adr   544|KD1      3XX      14:41:25   5L|                      |                      |Z        88.85881 m   
For M5|Adr   545|KD1      3XX      14:43:023  5L|Rb        1.19918 m   |HD         19.604 m   |                      
For M5|Adr   546|KD1      4XX      14:44:063  5L|Rf        1.80238 m   |HD         19.259 m   |                      
For M5|Adr   547|KD1      4XX      14:44:06   5L|                      |                      |Z        88.25561 m   
For M5|Adr   548|KD1      4XX      14:45:313  5L|Rb        1.33091 m   |HD         18.020 m   |                      
For M5|Adr   549|KD1      5XX      14:56:283  5L|Rf        1.77764 m   |HD         12.579 m   |                      
For M5|Adr   550|KD1      5XX      14:56:28   5L|                      |                      |Z        87.80888 m   
For M5|Adr   551|KD1      5XX      14:57:513  5L|Rb        0.96827 m   |HD         11.943 m   |                      
For M5|Adr   552|KD1      4TM      14:58:383  5L|Rf        1.60413 m   |HD         13.260 m   |                      
For M5|Adr   553|KD1      4TM      14:58:38   5L|                      |                      |Z        87.17302 m   
For M5|Adr   554|KD1      4TM                 5L|Sh        -3.2145 m   |                      |                      
For M5|Adr   555|KD2      4TM        6        5L|Db         108.62 m   |Df         104.02 m   |Z        87.17302 m   
