-3.472001000000000204e+01
-1.865999999999999881e-01
4.565764000000000067e+01
-7.972402999999999906e+01
-1.861259999999999915e+00
-9.681950000000000500e+00
-4.193830000000000169e+00
-5.053864000000000090e+01
-3.900750000000002160e+00
-2.371696000000000026e+01
-6.742060000000000386e+00
1.311171000000000042e+01
