-9.126723999999997261e+01
-8.158528999999997211e+01
-7.972402999999997064e+01
-2.331894499999999937e+01
-1.734731000000000023e+01
-2.371696000000000026e+01
-3.045901999999999887e+01
-9.546106999999996390e+01
-4.207396333333333160e+01
-3.830368666666666400e+01
